ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
225,2023-04-07,2023-04-19,2023-04-14,15685,SO55866,"6,9223","8,99"
384,2023-04-08,2023-04-20,2023-04-15,16522,SO55867,"713,0798","1120,49"
359,2023-04-08,2023-04-20,2023-04-15,11583,SO55868,"1251,9813","2294,99"
478,2023-04-08,2023-04-20,2023-04-15,11583,SO55868,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,11583,SO55868,"1,8663","4,99"
361,2023-04-08,2023-04-20,2023-04-15,12272,SO55869,"1251,9813","2294,99"
485,2023-04-08,2023-04-20,2023-04-15,12272,SO55869,"8,2205","21,98"
357,2023-04-08,2023-04-20,2023-04-15,12210,SO55870,"1265,6195","2319,99"
478,2023-04-08,2023-04-20,2023-04-15,12210,SO55870,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,12210,SO55870,"1,8663","4,99"
529,2023-04-08,2023-04-20,2023-04-15,15261,SO55871,"1,4923","3,99"
539,2023-04-08,2023-04-20,2023-04-15,15261,SO55871,"9,3463","24,99"
465,2023-04-08,2023-04-20,2023-04-15,15261,SO55871,"9,1593","24,49"
538,2023-04-08,2023-04-20,2023-04-15,24375,SO55872,"8,0373","21,49"
480,2023-04-08,2023-04-20,2023-04-15,24375,SO55872,"0,8565","2,29"
484,2023-04-08,2023-04-20,2023-04-15,24375,SO55872,"2,9733","7,95"
478,2023-04-08,2023-04-20,2023-04-15,29116,SO55873,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,29116,SO55873,"1,8663","4,99"
480,2023-04-08,2023-04-20,2023-04-15,29116,SO55873,"0,8565","2,29"
540,2023-04-08,2023-04-20,2023-04-15,16615,SO55874,"12,1924","32,60"
529,2023-04-08,2023-04-20,2023-04-15,16615,SO55874,"1,4923","3,99"
480,2023-04-08,2023-04-20,2023-04-15,16615,SO55874,"0,8565","2,29"
225,2023-04-08,2023-04-20,2023-04-15,18271,SO55875,"6,9223","8,99"
487,2023-04-08,2023-04-20,2023-04-15,14683,SO55876,"20,5663","54,99"
488,2023-04-08,2023-04-20,2023-04-15,11619,SO55877,"41,5723","53,99"
465,2023-04-08,2023-04-20,2023-04-15,11619,SO55877,"9,1593","24,49"
480,2023-04-08,2023-04-20,2023-04-15,11622,SO55878,"0,8565","2,29"
535,2023-04-08,2023-04-20,2023-04-15,11749,SO55879,"9,3463","24,99"
529,2023-04-08,2023-04-20,2023-04-15,11277,SO55880,"1,4923","3,99"
222,2023-04-08,2023-04-20,2023-04-15,11277,SO55880,"13,0863","34,99"
530,2023-04-08,2023-04-20,2023-04-15,28028,SO55881,"1,8663","4,99"
217,2023-04-08,2023-04-20,2023-04-15,28028,SO55881,"13,0863","34,99"
463,2023-04-08,2023-04-20,2023-04-15,28028,SO55881,"9,1593","24,49"
530,2023-04-08,2023-04-20,2023-04-15,28086,SO55882,"1,8663","4,99"
480,2023-04-08,2023-04-20,2023-04-15,28086,SO55882,"0,8565","2,29"
486,2023-04-08,2023-04-20,2023-04-15,28086,SO55882,"59,466","159,00"
538,2023-04-08,2023-04-20,2023-04-15,16721,SO55883,"8,0373","21,49"
480,2023-04-08,2023-04-20,2023-04-15,16721,SO55883,"0,8565","2,29"
535,2023-04-08,2023-04-20,2023-04-15,25959,SO55884,"9,3463","24,99"
480,2023-04-08,2023-04-20,2023-04-15,25959,SO55884,"0,8565","2,29"
538,2023-04-08,2023-04-20,2023-04-15,11519,SO55885,"8,0373","21,49"
529,2023-04-08,2023-04-20,2023-04-15,11519,SO55885,"1,4923","3,99"
214,2023-04-08,2023-04-20,2023-04-15,11519,SO55885,"13,0863","34,99"
535,2023-04-08,2023-04-20,2023-04-15,25848,SO55886,"9,3463","24,99"
480,2023-04-08,2023-04-20,2023-04-15,25848,SO55886,"0,8565","2,29"
528,2023-04-08,2023-04-20,2023-04-15,11519,SO55887,"1,8663","4,99"
536,2023-04-08,2023-04-20,2023-04-15,11519,SO55887,"11,2163","29,99"
480,2023-04-08,2023-04-20,2023-04-15,11519,SO55887,"0,8565","2,29"
478,2023-04-08,2023-04-20,2023-04-15,14641,SO55888,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,14641,SO55888,"1,8663","4,99"
217,2023-04-08,2023-04-20,2023-04-15,14641,SO55888,"13,0863","34,99"
477,2023-04-08,2023-04-20,2023-04-15,13330,SO55889,"1,8663","4,99"
472,2023-04-08,2023-04-20,2023-04-15,17367,SO55890,"23,749","63,50"
477,2023-04-08,2023-04-20,2023-04-15,17367,SO55890,"1,8663","4,99"
474,2023-04-08,2023-04-20,2023-04-15,14655,SO55891,"26,1763","69,99"
528,2023-04-08,2023-04-20,2023-04-15,15875,SO55892,"1,8663","4,99"
480,2023-04-08,2023-04-20,2023-04-15,15875,SO55892,"0,8565","2,29"
484,2023-04-08,2023-04-20,2023-04-15,15875,SO55892,"2,9733","7,95"
528,2023-04-08,2023-04-20,2023-04-15,15774,SO55893,"1,8663","4,99"
483,2023-04-08,2023-04-20,2023-04-15,15774,SO55893,"44,88","120,00"
528,2023-04-08,2023-04-20,2023-04-15,16716,SO55894,"1,8663","4,99"
478,2023-04-08,2023-04-20,2023-04-15,16716,SO55894,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,16716,SO55894,"1,8663","4,99"
484,2023-04-08,2023-04-20,2023-04-15,16716,SO55894,"2,9733","7,95"
528,2023-04-08,2023-04-20,2023-04-15,15315,SO55895,"1,8663","4,99"
535,2023-04-08,2023-04-20,2023-04-15,19184,SO55896,"9,3463","24,99"
489,2023-04-08,2023-04-20,2023-04-15,12126,SO55897,"41,5723","53,99"
528,2023-04-08,2023-04-20,2023-04-15,17852,SO55898,"1,8663","4,99"
535,2023-04-08,2023-04-20,2023-04-15,17852,SO55898,"9,3463","24,99"
485,2023-04-08,2023-04-20,2023-04-15,17852,SO55898,"8,2205","21,98"
217,2023-04-08,2023-04-20,2023-04-15,17852,SO55898,"13,0863","34,99"
539,2023-04-08,2023-04-20,2023-04-15,16510,SO55899,"9,3463","24,99"
480,2023-04-08,2023-04-20,2023-04-15,16510,SO55899,"0,8565","2,29"
529,2023-04-08,2023-04-20,2023-04-15,23632,SO55900,"1,4923","3,99"
486,2023-04-08,2023-04-20,2023-04-15,23632,SO55900,"59,466","159,00"
477,2023-04-08,2023-04-20,2023-04-15,21863,SO55901,"1,8663","4,99"
214,2023-04-08,2023-04-20,2023-04-15,21863,SO55901,"13,0863","34,99"
529,2023-04-08,2023-04-20,2023-04-15,24078,SO55902,"1,4923","3,99"
530,2023-04-08,2023-04-20,2023-04-15,27851,SO55903,"1,8663","4,99"
214,2023-04-08,2023-04-20,2023-04-15,27851,SO55903,"13,0863","34,99"
538,2023-04-08,2023-04-20,2023-04-15,22378,SO55904,"8,0373","21,49"
225,2023-04-08,2023-04-20,2023-04-15,22378,SO55904,"6,9223","8,99"
538,2023-04-08,2023-04-20,2023-04-15,28746,SO55905,"8,0373","21,49"
480,2023-04-08,2023-04-20,2023-04-15,28746,SO55905,"0,8565","2,29"
537,2023-04-08,2023-04-20,2023-04-15,11850,SO55906,"13,09","35,00"
528,2023-04-08,2023-04-20,2023-04-15,11850,SO55906,"1,8663","4,99"
217,2023-04-08,2023-04-20,2023-04-15,11850,SO55906,"13,0863","34,99"
465,2023-04-08,2023-04-20,2023-04-15,11850,SO55906,"9,1593","24,49"
485,2023-04-08,2023-04-20,2023-04-15,12454,SO55907,"8,2205","21,98"
478,2023-04-08,2023-04-20,2023-04-15,12454,SO55907,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,12454,SO55907,"1,8663","4,99"
214,2023-04-08,2023-04-20,2023-04-15,12454,SO55907,"13,0863","34,99"
485,2023-04-08,2023-04-20,2023-04-15,13097,SO55908,"8,2205","21,98"
485,2023-04-08,2023-04-20,2023-04-15,13336,SO55909,"8,2205","21,98"
214,2023-04-08,2023-04-20,2023-04-15,13336,SO55909,"13,0863","34,99"
231,2023-04-08,2023-04-20,2023-04-15,13336,SO55909,"38,4923","49,99"
380,2023-04-08,2023-04-20,2023-04-15,20348,SO55910,"1554,9479","2443,35"
477,2023-04-08,2023-04-20,2023-04-15,20348,SO55910,"1,8663","4,99"
479,2023-04-08,2023-04-20,2023-04-15,20348,SO55910,"3,3623","8,99"
488,2023-04-08,2023-04-20,2023-04-15,20348,SO55910,"41,5723","53,99"
589,2023-04-08,2023-04-20,2023-04-15,14108,SO55911,"419,7784","769,49"
476,2023-04-08,2023-04-20,2023-04-15,14108,SO55911,"26,1763","69,99"
353,2023-04-08,2023-04-20,2023-04-15,11671,SO55912,"1265,6195","2319,99"
485,2023-04-08,2023-04-20,2023-04-15,11671,SO55912,"8,2205","21,98"
234,2023-04-08,2023-04-20,2023-04-15,11671,SO55912,"38,4923","49,99"
363,2023-04-08,2023-04-20,2023-04-15,13102,SO55913,"1251,9813","2294,99"
485,2023-04-08,2023-04-20,2023-04-15,13102,SO55913,"8,2205","21,98"
478,2023-04-08,2023-04-20,2023-04-15,13102,SO55913,"3,7363","9,99"
477,2023-04-08,2023-04-20,2023-04-15,13102,SO55913,"1,8663","4,99"
487,2023-04-08,2023-04-20,2023-04-15,13102,SO55913,"20,5663","54,99"
605,2023-04-08,2023-04-20,2023-04-15,28117,SO55914,"343,6496","539,99"
538,2023-04-08,2023-04-20,2023-04-15,28117,SO55914,"8,0373","21,49"
529,2023-04-08,2023-04-20,2023-04-15,28117,SO55914,"1,4923","3,99"
363,2023-04-08,2023-04-20,2023-04-15,12669,SO55915,"1251,9813","2294,99"
487,2023-04-08,2023-04-20,2023-04-15,12669,SO55915,"20,5663","54,99"
484,2023-04-08,2023-04-20,2023-04-15,12669,SO55915,"2,9733","7,95"
585,2023-04-08,2023-04-20,2023-04-15,26331,SO55916,"461,4448","742,35"
225,2023-04-08,2023-04-20,2023-04-15,26331,SO55916,"6,9223","8,99"
355,2023-04-08,2023-04-20,2023-04-15,12337,SO55917,"1265,6195","2319,99"
478,2023-04-08,2023-04-20,2023-04-15,12337,SO55917,"3,7363","9,99"
225,2023-04-08,2023-04-20,2023-04-15,12337,SO55917,"6,9223","8,99"
477,2023-04-08,2023-04-20,2023-04-15,12337,SO55917,"1,8663","4,99"
606,2023-04-08,2023-04-20,2023-04-15,22089,SO55918,"343,6496","539,99"
477,2023-04-08,2023-04-20,2023-04-15,22089,SO55918,"1,8663","4,99"
479,2023-04-08,2023-04-20,2023-04-15,22089,SO55918,"3,3623","8,99"
384,2023-04-08,2023-04-20,2023-04-15,19985,SO55919,"713,0798","1120,49"
490,2023-04-08,2023-04-20,2023-04-15,19985,SO55919,"41,5723","53,99"
388,2023-04-08,2023-04-20,2023-04-15,23954,SO55920,"713,0798","1120,49"
477,2023-04-08,2023-04-20,2023-04-15,23954,SO55920,"1,8663","4,99"
479,2023-04-08,2023-04-20,2023-04-15,23954,SO55920,"3,3623","8,99"
225,2023-04-08,2023-04-20,2023-04-15,23954,SO55920,"6,9223","8,99"
214,2023-04-08,2023-04-20,2023-04-15,23954,SO55920,"13,0863","34,99"
604,2023-04-08,2023-04-20,2023-04-15,28880,SO55921,"343,6496","539,99"
217,2023-04-08,2023-04-20,2023-04-15,28880,SO55921,"13,0863","34,99"
489,2023-04-08,2023-04-20,2023-04-15,28880,SO55921,"41,5723","53,99"
225,2023-04-08,2023-04-20,2023-04-15,28880,SO55921,"6,9223","8,99"
388,2023-04-09,2023-04-21,2023-04-16,16519,SO55922,"713,0798","1120,49"
488,2023-04-09,2023-04-21,2023-04-16,16519,SO55922,"41,5723","53,99"
355,2023-04-09,2023-04-21,2023-04-16,12216,SO55923,"1265,6195","2319,99"
485,2023-04-09,2023-04-21,2023-04-16,12216,SO55923,"8,2205","21,98"
487,2023-04-09,2023-04-21,2023-04-16,12216,SO55923,"20,5663","54,99"
222,2023-04-09,2023-04-21,2023-04-16,12216,SO55923,"13,0863","34,99"
363,2023-04-09,2023-04-21,2023-04-16,11587,SO55924,"1251,9813","2294,99"
537,2023-04-09,2023-04-21,2023-04-16,11587,SO55924,"13,09","35,00"
480,2023-04-09,2023-04-21,2023-04-16,11587,SO55924,"0,8565","2,29"
486,2023-04-09,2023-04-21,2023-04-16,11587,SO55924,"59,466","159,00"
363,2023-04-09,2023-04-21,2023-04-16,13770,SO55925,"1251,9813","2294,99"
477,2023-04-09,2023-04-21,2023-04-16,13770,SO55925,"1,8663","4,99"
478,2023-04-09,2023-04-21,2023-04-16,13770,SO55925,"3,7363","9,99"
577,2023-04-09,2023-04-21,2023-04-16,12007,SO55926,"755,1508","1214,85"
530,2023-04-09,2023-04-21,2023-04-16,12007,SO55926,"1,8663","4,99"
541,2023-04-09,2023-04-21,2023-04-16,12007,SO55926,"10,8423","28,99"
217,2023-04-09,2023-04-21,2023-04-16,12007,SO55926,"13,0863","34,99"
477,2023-04-09,2023-04-21,2023-04-16,11981,SO55927,"1,8663","4,99"
479,2023-04-09,2023-04-21,2023-04-16,11981,SO55927,"3,3623","8,99"
473,2023-04-09,2023-04-21,2023-04-16,11981,SO55927,"23,749","63,50"
528,2023-04-09,2023-04-21,2023-04-16,18278,SO55928,"1,8663","4,99"
536,2023-04-09,2023-04-21,2023-04-16,18278,SO55928,"11,2163","29,99"
214,2023-04-09,2023-04-21,2023-04-16,18278,SO55928,"13,0863","34,99"
491,2023-04-09,2023-04-21,2023-04-16,18278,SO55928,"41,5723","53,99"
538,2023-04-09,2023-04-21,2023-04-16,19625,SO55929,"8,0373","21,49"
480,2023-04-09,2023-04-21,2023-04-16,19625,SO55929,"0,8565","2,29"
538,2023-04-09,2023-04-21,2023-04-16,19572,SO55930,"8,0373","21,49"
480,2023-04-09,2023-04-21,2023-04-16,19572,SO55930,"0,8565","2,29"
536,2023-04-09,2023-04-21,2023-04-16,15024,SO55931,"11,2163","29,99"
528,2023-04-09,2023-04-21,2023-04-16,15024,SO55931,"1,8663","4,99"
217,2023-04-09,2023-04-21,2023-04-16,15024,SO55931,"13,0863","34,99"
583,2023-04-09,2023-04-21,2023-04-16,11412,SO55932,"1082,51","1700,99"
222,2023-04-09,2023-04-21,2023-04-16,11412,SO55932,"13,0863","34,99"
225,2023-04-09,2023-04-21,2023-04-16,11412,SO55932,"6,9223","8,99"
590,2023-04-09,2023-04-21,2023-04-16,15638,SO55933,"419,7784","769,49"
528,2023-04-09,2023-04-21,2023-04-16,15638,SO55933,"1,8663","4,99"
536,2023-04-09,2023-04-21,2023-04-16,15638,SO55933,"11,2163","29,99"
480,2023-04-09,2023-04-21,2023-04-16,15638,SO55933,"0,8565","2,29"
530,2023-04-09,2023-04-21,2023-04-16,28126,SO55934,"1,8663","4,99"
225,2023-04-09,2023-04-21,2023-04-16,28126,SO55934,"6,9223","8,99"
237,2023-04-09,2023-04-21,2023-04-16,28595,SO55935,"38,4923","49,99"
529,2023-04-09,2023-04-21,2023-04-16,27478,SO55936,"1,4923","3,99"
538,2023-04-09,2023-04-21,2023-04-16,27478,SO55936,"8,0373","21,49"
480,2023-04-09,2023-04-21,2023-04-16,27478,SO55936,"0,8565","2,29"
536,2023-04-09,2023-04-21,2023-04-16,23044,SO55937,"11,2163","29,99"
528,2023-04-09,2023-04-21,2023-04-16,23044,SO55937,"1,8663","4,99"
480,2023-04-09,2023-04-21,2023-04-16,23044,SO55937,"0,8565","2,29"
478,2023-04-09,2023-04-21,2023-04-16,21632,SO55938,"3,7363","9,99"
477,2023-04-09,2023-04-21,2023-04-16,21632,SO55938,"1,8663","4,99"
475,2023-04-09,2023-04-21,2023-04-16,20290,SO55939,"26,1763","69,99"
488,2023-04-09,2023-04-21,2023-04-16,20290,SO55939,"41,5723","53,99"
474,2023-04-09,2023-04-21,2023-04-16,20120,SO55940,"26,1763","69,99"
234,2023-04-09,2023-04-21,2023-04-16,20120,SO55940,"38,4923","49,99"
475,2023-04-09,2023-04-21,2023-04-16,19233,SO55941,"26,1763","69,99"
477,2023-04-09,2023-04-21,2023-04-16,17031,SO55942,"1,8663","4,99"
225,2023-04-09,2023-04-21,2023-04-16,17031,SO55942,"6,9223","8,99"
528,2023-04-09,2023-04-21,2023-04-16,16238,SO55943,"1,8663","4,99"
484,2023-04-09,2023-04-21,2023-04-16,16238,SO55943,"2,9733","7,95"
528,2023-04-09,2023-04-21,2023-04-16,18182,SO55944,"1,8663","4,99"
535,2023-04-09,2023-04-21,2023-04-16,16326,SO55945,"9,3463","24,99"
529,2023-04-09,2023-04-21,2023-04-16,26392,SO55946,"1,4923","3,99"
538,2023-04-09,2023-04-21,2023-04-16,26392,SO55946,"8,0373","21,49"
222,2023-04-09,2023-04-21,2023-04-16,26392,SO55946,"13,0863","34,99"
541,2023-04-09,2023-04-21,2023-04-16,14172,SO55947,"10,8423","28,99"
530,2023-04-09,2023-04-21,2023-04-16,14172,SO55947,"1,8663","4,99"
480,2023-04-09,2023-04-21,2023-04-16,14172,SO55947,"0,8565","2,29"
528,2023-04-09,2023-04-21,2023-04-16,11695,SO55948,"1,8663","4,99"
537,2023-04-09,2023-04-21,2023-04-16,11695,SO55948,"13,09","35,00"
222,2023-04-09,2023-04-21,2023-04-16,11695,SO55948,"13,0863","34,99"
478,2023-04-09,2023-04-21,2023-04-16,13533,SO55949,"3,7363","9,99"
477,2023-04-09,2023-04-21,2023-04-16,13533,SO55949,"1,8663","4,99"
488,2023-04-09,2023-04-21,2023-04-16,13533,SO55949,"41,5723","53,99"
485,2023-04-09,2023-04-21,2023-04-16,13195,SO55950,"8,2205","21,98"
234,2023-04-09,2023-04-21,2023-04-16,13195,SO55950,"38,4923","49,99"
491,2023-04-09,2023-04-21,2023-04-16,11581,SO55951,"41,5723","53,99"
214,2023-04-09,2023-04-21,2023-04-16,11426,SO55952,"13,0863","34,99"
583,2023-04-09,2023-04-21,2023-04-16,16925,SO55953,"1082,51","1700,99"
529,2023-04-09,2023-04-21,2023-04-16,16925,SO55953,"1,4923","3,99"
539,2023-04-09,2023-04-21,2023-04-16,16925,SO55953,"9,3463","24,99"
217,2023-04-09,2023-04-21,2023-04-16,16925,SO55953,"13,0863","34,99"
600,2023-04-09,2023-04-21,2023-04-16,21939,SO55954,"294,5797","539,99"
478,2023-04-09,2023-04-21,2023-04-16,21939,SO55954,"3,7363","9,99"
214,2023-04-09,2023-04-21,2023-04-16,21939,SO55954,"13,0863","34,99"
580,2023-04-09,2023-04-21,2023-04-16,16974,SO55955,"1082,51","1700,99"
529,2023-04-09,2023-04-21,2023-04-16,16974,SO55955,"1,4923","3,99"
539,2023-04-09,2023-04-21,2023-04-16,16974,SO55955,"9,3463","24,99"
357,2023-04-09,2023-04-21,2023-04-16,13174,SO55956,"1265,6195","2319,99"
485,2023-04-09,2023-04-21,2023-04-16,13174,SO55956,"8,2205","21,98"
214,2023-04-09,2023-04-21,2023-04-16,13174,SO55956,"13,0863","34,99"
361,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"1251,9813","2294,99"
528,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"1,8663","4,99"
537,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"13,09","35,00"
485,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"8,2205","21,98"
478,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"3,7363","9,99"
477,2023-04-09,2023-04-21,2023-04-16,11132,SO55957,"1,8663","4,99"
578,2023-04-09,2023-04-21,2023-04-16,17985,SO55958,"755,1508","1214,85"
477,2023-04-09,2023-04-21,2023-04-16,17985,SO55958,"1,8663","4,99"
479,2023-04-09,2023-04-21,2023-04-16,17985,SO55958,"3,3623","8,99"
463,2023-04-09,2023-04-21,2023-04-16,17985,SO55958,"9,1593","24,49"
573,2023-04-09,2023-04-21,2023-04-16,29196,SO55959,"1481,9379","2384,07"
490,2023-04-09,2023-04-21,2023-04-16,29196,SO55959,"41,5723","53,99"
376,2023-04-09,2023-04-21,2023-04-16,19095,SO55960,"1554,9479","2443,35"
214,2023-04-09,2023-04-21,2023-04-16,19095,SO55960,"13,0863","34,99"
363,2023-04-09,2023-04-21,2023-04-16,12000,SO55961,"1251,9813","2294,99"
478,2023-04-09,2023-04-21,2023-04-16,12000,SO55961,"3,7363","9,99"
477,2023-04-09,2023-04-21,2023-04-16,12000,SO55961,"1,8663","4,99"
353,2023-04-09,2023-04-21,2023-04-16,12002,SO55962,"1265,6195","2319,99"
537,2023-04-09,2023-04-21,2023-04-16,12002,SO55962,"13,09","35,00"
480,2023-04-09,2023-04-21,2023-04-16,12002,SO55962,"0,8565","2,29"
574,2023-04-09,2023-04-21,2023-04-16,24809,SO55963,"1481,9379","2384,07"
222,2023-04-09,2023-04-21,2023-04-16,24809,SO55963,"13,0863","34,99"
575,2023-04-09,2023-04-21,2023-04-16,24815,SO55964,"1481,9379","2384,07"
490,2023-04-09,2023-04-21,2023-04-16,24815,SO55964,"41,5723","53,99"
604,2023-04-09,2023-04-21,2023-04-16,22878,SO55965,"343,6496","539,99"
477,2023-04-09,2023-04-21,2023-04-16,22878,SO55965,"1,8663","4,99"
479,2023-04-09,2023-04-21,2023-04-16,22878,SO55965,"3,3623","8,99"
604,2023-04-09,2023-04-21,2023-04-16,21352,SO55966,"343,6496","539,99"
477,2023-04-09,2023-04-21,2023-04-16,21352,SO55966,"1,8663","4,99"
479,2023-04-09,2023-04-21,2023-04-16,21352,SO55966,"3,3623","8,99"
225,2023-04-09,2023-04-21,2023-04-16,22048,SO55967,"6,9223","8,99"
604,2023-04-09,2023-04-21,2023-04-16,22048,SO55967,"343,6496","539,99"
357,2023-04-10,2023-04-22,2023-04-17,12215,SO55968,"1265,6195","2319,99"
537,2023-04-10,2023-04-22,2023-04-17,12215,SO55968,"13,09","35,00"
480,2023-04-10,2023-04-22,2023-04-17,12215,SO55968,"0,8565","2,29"
357,2023-04-10,2023-04-22,2023-04-17,13256,SO55969,"1265,6195","2319,99"
478,2023-04-10,2023-04-22,2023-04-17,13256,SO55969,"3,7363","9,99"
477,2023-04-10,2023-04-22,2023-04-17,13256,SO55969,"1,8663","4,99"
217,2023-04-10,2023-04-22,2023-04-17,13256,SO55969,"13,0863","34,99"
361,2023-04-10,2023-04-22,2023-04-17,11610,SO55970,"1251,9813","2294,99"
485,2023-04-10,2023-04-22,2023-04-17,11610,SO55970,"8,2205","21,98"
484,2023-04-10,2023-04-22,2023-04-17,11880,SO55971,"2,9733","7,95"
528,2023-04-10,2023-04-22,2023-04-17,13639,SO55972,"1,8663","4,99"
535,2023-04-10,2023-04-22,2023-04-17,13639,SO55972,"9,3463","24,99"
214,2023-04-10,2023-04-22,2023-04-17,13639,SO55972,"13,0863","34,99"
528,2023-04-10,2023-04-22,2023-04-17,11045,SO55973,"1,8663","4,99"
535,2023-04-10,2023-04-22,2023-04-17,11045,SO55973,"9,3463","24,99"
222,2023-04-10,2023-04-22,2023-04-17,11045,SO55973,"13,0863","34,99"
539,2023-04-10,2023-04-22,2023-04-17,16692,SO55974,"9,3463","24,99"
538,2023-04-10,2023-04-22,2023-04-17,20602,SO55975,"8,0373","21,49"
529,2023-04-10,2023-04-22,2023-04-17,20602,SO55975,"1,4923","3,99"
487,2023-04-10,2023-04-22,2023-04-17,20602,SO55975,"20,5663","54,99"
222,2023-04-10,2023-04-22,2023-04-17,13045,SO55976,"13,0863","34,99"
489,2023-04-10,2023-04-22,2023-04-17,17254,SO55977,"41,5723","53,99"
374,2023-04-10,2023-04-22,2023-04-17,16390,SO55978,"1554,9479","2443,35"
540,2023-04-10,2023-04-22,2023-04-17,16390,SO55978,"12,1924","32,60"
378,2023-04-10,2023-04-22,2023-04-17,23906,SO55979,"1554,9479","2443,35"
376,2023-04-10,2023-04-22,2023-04-17,12332,SO55980,"1554,9479","2443,35"
529,2023-04-10,2023-04-22,2023-04-17,12332,SO55980,"1,4923","3,99"
540,2023-04-10,2023-04-22,2023-04-17,12332,SO55980,"12,1924","32,60"
480,2023-04-10,2023-04-22,2023-04-17,12332,SO55980,"0,8565","2,29"
529,2023-04-10,2023-04-22,2023-04-17,11127,SO55981,"1,4923","3,99"
529,2023-04-10,2023-04-22,2023-04-17,11176,SO55982,"1,4923","3,99"
539,2023-04-10,2023-04-22,2023-04-17,11176,SO55982,"9,3463","24,99"
214,2023-04-10,2023-04-22,2023-04-17,11176,SO55982,"13,0863","34,99"
535,2023-04-10,2023-04-22,2023-04-17,25929,SO55983,"9,3463","24,99"
480,2023-04-10,2023-04-22,2023-04-17,25929,SO55983,"0,8565","2,29"
529,2023-04-10,2023-04-22,2023-04-17,24772,SO55984,"1,4923","3,99"
540,2023-04-10,2023-04-22,2023-04-17,24772,SO55984,"12,1924","32,60"
486,2023-04-10,2023-04-22,2023-04-17,24772,SO55984,"59,466","159,00"
528,2023-04-10,2023-04-22,2023-04-17,23728,SO55985,"1,8663","4,99"
536,2023-04-10,2023-04-22,2023-04-17,23728,SO55985,"11,2163","29,99"
217,2023-04-10,2023-04-22,2023-04-17,23728,SO55985,"13,0863","34,99"
528,2023-04-10,2023-04-22,2023-04-17,23496,SO55986,"1,8663","4,99"
536,2023-04-10,2023-04-22,2023-04-17,23496,SO55986,"11,2163","29,99"
217,2023-04-10,2023-04-22,2023-04-17,23496,SO55986,"13,0863","34,99"
478,2023-04-10,2023-04-22,2023-04-17,12196,SO55987,"3,7363","9,99"
477,2023-04-10,2023-04-22,2023-04-17,12196,SO55987,"1,8663","4,99"
217,2023-04-10,2023-04-22,2023-04-17,12196,SO55987,"13,0863","34,99"
478,2023-04-10,2023-04-22,2023-04-17,20410,SO55988,"3,7363","9,99"
477,2023-04-10,2023-04-22,2023-04-17,20410,SO55988,"1,8663","4,99"
214,2023-04-10,2023-04-22,2023-04-17,20410,SO55988,"13,0863","34,99"
476,2023-04-10,2023-04-22,2023-04-17,28589,SO55989,"26,1763","69,99"
474,2023-04-10,2023-04-22,2023-04-17,18602,SO55990,"26,1763","69,99"
231,2023-04-10,2023-04-22,2023-04-17,18602,SO55990,"38,4923","49,99"
477,2023-04-10,2023-04-22,2023-04-17,18657,SO55991,"1,8663","4,99"
477,2023-04-10,2023-04-22,2023-04-17,18358,SO55992,"1,8663","4,99"
214,2023-04-10,2023-04-22,2023-04-17,18358,SO55992,"13,0863","34,99"
477,2023-04-10,2023-04-22,2023-04-17,17339,SO55993,"1,8663","4,99"
528,2023-04-10,2023-04-22,2023-04-17,25620,SO55994,"1,8663","4,99"
222,2023-04-10,2023-04-22,2023-04-17,25620,SO55994,"13,0863","34,99"
485,2023-04-10,2023-04-22,2023-04-17,13923,SO55995,"8,2205","21,98"
222,2023-04-10,2023-04-22,2023-04-17,13923,SO55995,"13,0863","34,99"
540,2023-04-10,2023-04-22,2023-04-17,28379,SO55996,"12,1924","32,60"
529,2023-04-10,2023-04-22,2023-04-17,28379,SO55996,"1,4923","3,99"
467,2023-04-10,2023-04-22,2023-04-17,28379,SO55996,"9,1593","24,49"
535,2023-04-10,2023-04-22,2023-04-17,15673,SO55997,"9,3463","24,99"
528,2023-04-10,2023-04-22,2023-04-17,15673,SO55997,"1,8663","4,99"
222,2023-04-10,2023-04-22,2023-04-17,15673,SO55997,"13,0863","34,99"
539,2023-04-10,2023-04-22,2023-04-17,19512,SO55998,"9,3463","24,99"
529,2023-04-10,2023-04-22,2023-04-17,19512,SO55998,"1,4923","3,99"
487,2023-04-10,2023-04-22,2023-04-17,19512,SO55998,"20,5663","54,99"
480,2023-04-10,2023-04-22,2023-04-17,19512,SO55998,"0,8565","2,29"
